d(1~2),d(2~3),d(3~4),d(1~4),d(5~6),d(6~7),d(7~8),d(5~8),d(9~10),d(10~11),d(11~12),d(9~12),d(13~14),d(14~15),d(15~16),d(13~16),d(17~18),d(18~19),d(19~20),d(17~20),g(1~2),g(2~3),g(3~4),g(1~4),g(5~6),g(6~7),g(7~8),g(5~8),g(9~10),g(10~11),g(11~12),g(9~12),g(13~14),g(14~15),g(15~16),g(13~16),g(17~18),g(18~19),g(19~20),g(17~20),label
19.2094,13.4164,12.6491,44.7772,18,12.53,10.8167,39.8497,25.2389,15.2315,8.2462,30.8058,27.8029,13.6015,8.0623,27.6586,21.6333,10.8167,6,21.8403,-0.8,-0.5,-0.3333,-0.5641,0,0.5455,0.6667,0.3158,0.6667,-2.3333,-0.25,4.2857,0.7727,-1.375,0.125,4.5,0.6667,-1.5,0,3.5,9
18.4391,12.53,11.4018,41.6773,15.8114,11.1803,9.8995,32.7567,23.0217,13.9284,7.2801,28.8617,25.6125,13.0384,6,27.8927,20.2485,10.2956,5,21.1896,-0.8571,-0.5455,-0.2727,-0.5833,-0.3333,0.5,1,0.2188,0.6842,-2.6,-0.2857,4,0.8,-1.5714,0,3.8571,0.6471,-1.8,0,2.8571,9
19.2094,11.6619,12.6491,43.0465,16.2788,11.1803,9.2195,33.9559,23.8537,13.9284,7.2801,29.1204,25.6125,13.0384,6,27.8927,19.7231,9.8489,6,20.2485,-0.8,-0.6,-0.3333,-0.5946,-0.1875,0.5,0.8571,0.2424,0.65,-2.6,-0.2857,3.5,0.8,-1.5714,0,3.8571,0.5882,-2.25,0,2.7143,9
18.3848,12.2066,11.1803,41.4005,14.8661,9.8489,9.2195,30.4138,21.9545,13.9284,6.3246,27.2029,22.8035,12.53,6.0828,24.7386,18.868,9.434,5.099,18.0278,-1,-0.7,-0.5,-0.7576,-0.3571,0.4444,0.8571,0.1667,0.5789,-2.6,-0.3333,3.25,0.7778,-1.8333,0.1667,4,0.625,-1.6,0.2,2.8333,9
17.0294,10.8167,11.1803,38.833,14.8661,9.8489,9.2195,30.4138,19.7231,14.8661,5.099,25.9615,22.2036,12.53,5,25,17.4929,8.544,6.0828,18.9737,-0.8462,-0.6667,-0.5,-0.6875,-0.3571,0.4444,0.8571,0.1667,0.5882,-2.8,-0.2,3.5714,0.7222,-1.8333,0,3.4286,0.6,-2.6667,-0.1667,3,9
16.2788,11.6619,10.7703,38.2753,13.6015,9.8489,8.6023,29.4279,20.2485,13.9284,6.0828,25.7099,22.8035,12.53,6,25.7099,18.0278,9.8489,5,19.9249,-0.9167,-0.6,-0.4,-0.6562,-0.3077,0.4444,0.7143,0.1724,0.6471,-2.6,-0.1667,4.1667,0.7778,-1.8333,0,4.1667,0.6667,-2.25,0,3.1667,9
17.6918,11.4018,10.4403,38.833,13.4164,8.2462,8.6023,27.0185,20.2485,13.9284,5.099,25.9615,21.4009,12.083,6.0828,23.7697,16.6433,8.544,5,18.0278,-0.9231,-0.7778,-0.3,-0.6875,-0.5,0.25,0.7143,0.037,0.6471,-2.6,-0.2,3.5714,0.7647,-2.2,0.1667,3.8333,0.6429,-2.6667,0,2.8333,9
17.6918,11.4018,10.2956,39.2046,13.4164,8.0623,8.0623,27.0185,18.868,12.6491,6.0828,23.7697,21.4009,10.8167,5.099,21.8403,17.2047,8.0623,5,17.72,-0.9231,-0.7778,-0.5556,-0.7742,-0.5,0.125,0.5714,-0.037,0.625,-3,-0.1667,3.8333,0.7647,-1.5,0.2,3.5,0.7143,-1.75,0,3.4,9
16.2788,11.4018,10.2956,37.6431,12.53,8.2462,7.2111,25,18.868,13.3417,6.0828,25,20,11.4018,5.099,23.4094,16.6433,8.544,4,18.3848,-1.0909,-0.7778,-0.5556,-0.8276,-0.5455,0.25,0.6667,0,0.625,-4.3333,-0.1667,3.4286,0.75,-3.6667,0.2,2.75,0.6429,-2.6667,0,2.4286,9
16.2788,9.434,9.434,34.8281,12.53,7.0711,6.4031,23.0217,16.5529,13.3417,4.4721,23.4094,18.6011,10.4403,4.1231,23.4094,14.4222,8.0623,4,17.4642,-1.0909,-0.625,-0.625,-0.8148,-0.5455,0.1429,0.8,-0.0435,0.4667,-4.3333,-0.5,2.75,0.7333,-3.3333,-0.25,2.75,0.6667,-8,0,2.2857,9
16.6433,11.3137,9.2195,36.8782,12.8062,6,6.4031,19.9249,14.8661,14.0357,5.831,23.4094,16.6433,11.0454,4.4721,23.7697,13.8924,8.0623,3.1623,17.8885,-1.5556,-1,-0.8571,-1.1667,-1.25,0,0.8,-0.3158,0.3571,-14,-0.6,2.75,0.6429,-11,-0.5,2.4444,0.5833,-8,-0.3333,2,9
15.6525,10.6301,9.2195,35.2278,12.53,6.0828,5.3852,19.7231,13.3417,13,5.831,23.2594,15.2315,11,4.4721,21.4709,11.7047,7,3.6056,15.2643,-2,-1.1429,-1.1667,-1.45,-1.8333,-0.1667,0.4,-0.5882,0.2308,0,-1.6667,2.1,0.4286,0,-0.5,1.9,0.3636,0,-0.6667,1.625,9
15.2315,9.8489,7.8102,32.6497,13.3417,5,7.0711,15.2643,10.198,12.3693,5.099,22.4722,12.53,10.198,2.2361,21.6333,8.544,7.6158,2.2361,14.2127,-2.3333,-2.25,-1.2,-1.9333,-4.3333,0,1,-0.6154,0.2,4,-5,1.5833,0.5455,5,-2,1.5,0.375,2.3333,-0.5,1.2222,9
14.8661,8.9443,8.0623,31.7805,12.3693,6.0828,7.0711,15.2315,11.7047,11.4018,5.099,23.8537,13.6015,8.544,2.8284,21.6333,8.9443,6.4031,1.4142,14.8661,-2.8,-2,-1.75,-2.2308,-4,0.1667,1,-0.4286,0.3636,3.6667,-5,1.5385,0.7273,2.6667,-1,1.5,0.5,1.25,-1,0.9091,9
13,8.9443,6.7082,28.6356,11.4018,6.3246,6.4031,13.6015,11.7047,10.7703,6.0828,24.4131,14.4222,8.2462,3.1623,23.0217,10.8167,5.831,1.4142,16.2788,-2.4,-2,-2,-2.1667,-3.6667,0.3333,1.25,-0.3077,0.3636,2.5,-6,1.4286,0.6667,4,-3,1.4615,0.6667,1.6667,-1,1.0909,9
13,8.9443,6.4031,28.178,9.434,6.7082,6.4031,16.0312,15.2315,10.4403,3.6056,24.2074,16.6433,8.544,3.1623,22.8035,12.53,5,1,16.4012,-2.4,-2,-1.25,-1.9231,-1.6,0.5,0.8,-0.0625,0.4286,3.3333,-1.5,1.2667,0.6429,2.6667,-0.3333,1.2857,0.5455,1.3333,0,0.7692,9
14.3178,9.2195,7.2111,29.8329,11.4018,8.544,7.2111,23,18.3848,10.198,3.6056,24.8395,20.5913,7,3,22.6716,15.2315,5,4,14.8661,-2.1667,-0.8571,-0.6667,-1.2105,-0.7778,0.375,0.6667,0,0.4118,5,-0.6667,1.1875,0.5556,0,0,1.1333,0.4286,0,0,1.1,9
14.1421,8.9443,9.2195,31.3847,12.3693,10.8167,9.2195,28.7924,20,11.0454,4,25.4951,22.6716,8.544,5.3852,22.8473,17.2047,5.3852,5.3852,14.7648,-1,-0.5,-0.2222,-0.5926,-0.25,0.6667,1.1667,0.3704,0.75,-11,0,2.0909,0.8824,-2.6667,0.4,2.3333,0.7143,-2.5,0.4,1.8571,9
13.4536,9.434,9.2195,31.3847,13.3417,10,10,29.1548,20,11.0454,4.1231,26.4008,23.3452,8.544,5.3852,23.7697,19.2094,5.3852,4.4721,17.4929,-0.9,-0.625,-0.2222,-0.5926,-0.2308,0.75,1.3333,0.4074,0.75,-11,-0.25,2.1818,0.9412,-2.6667,0.4,2.4444,0.8,-2.5,0.5,1.6667,9
14.2127,10.7703,9.4868,34,15.2971,12.0416,10,32.6956,22.2036,11.1803,5,26.4008,24.7588,8.0623,5.3852,23.7697,18.6011,5.3852,5.099,17,-0.8182,-0.4,-0.3333,-0.5333,-0.2,0.8889,1.3333,0.4333,0.7222,-5.5,0,2.1818,0.9444,-1.75,0.4,2.4444,0.7333,-2.5,0.2,1.875,9
15,11.1803,10.198,35.7771,15.5242,10.8167,10,31.6228,23.8537,11.7047,5.099,27.313,24.7588,8.9443,5.3852,24.6982,20.6155,7.2111,4.4721,18.7883,-0.75,-0.5,-0.2,-0.5,-0.2667,0.6667,1.3333,0.3333,0.65,-2.75,-0.2,2.2727,0.9444,-2,0.4,2.5556,0.8125,-1.5,0.5,2.125,9
17.2047,11.6619,11.1803,39.3573,16.1245,11.1803,10,33.8378,25,11.7047,5,28.2312,26.2488,10,5.099,25.632,20,7.2111,5.3852,17.4642,-0.7143,-0.6,-0.1818,-0.5143,-0.125,0.5,1.3333,0.3438,0.75,-2.75,0,2.3636,0.85,-1.3333,0.2,2.6667,0.75,-1.5,0.4,2.2857,9
17.2047,12.083,11.0454,39.3954,17.1172,11.6619,10.6301,36.0555,25.807,12.083,6,27.8568,26.9072,8.6023,6.3246,24.6982,21.4009,7.8102,5.3852,18.3848,-0.7143,-0.4545,-0.0909,-0.4444,-0.1176,0.6,1.1429,0.3529,0.7143,-2.2,0,2.6,0.9,-1.4,0.3333,2.5556,0.7647,-1.2,0.4,2.4286,9
16.6433,12.6491,11.0454,39.5601,17.2627,12.53,10,35.7351,25.2389,10.7703,6.0828,25.4951,26.2488,9.2195,5.3852,22.4722,19.4165,7.2111,5.099,17.4642,-0.6429,-0.3333,-0.0909,-0.3784,-0.1765,0.5455,1.3333,0.3235,0.6667,-2.5,0.1667,2.0909,0.85,-0.8571,0.4,2.625,0.6875,-1.5,0.2,2.2857,9
16.1245,12.3693,11.1803,39.2173,19.2354,12.53,10,37.6431,25.2389,9.8489,6,25.4951,25.6125,9.2195,5.099,23.7697,19.4165,7.2111,5.099,17.4642,-0.5714,-0.25,-0.1818,-0.3514,-0.1579,0.5455,1.3333,0.3056,0.6667,-2.25,0,2.0909,0.8,-1.1667,0.2,2.4444,0.6875,-1.5,0.2,2.2857,9
16.1245,12.3693,11.0454,38.8973,19.105,11.6619,11.4018,38.2753,26.4008,9.8489,6,27.313,25.4951,9.2195,5.3852,23.4094,19.8494,7.2111,4.4721,18.3848,-0.5714,-0.25,-0.0909,-0.3243,-0.1053,0.6,1.2857,0.3611,0.7619,-2.25,0,2.2727,0.8947,-1.1667,0.4,2.75,0.8667,-1.5,0.5,2.4286,9
15.6525,13.1529,10,38.0789,19.105,12.2066,10,37.3363,26.4008,9.8489,6.0828,26.4008,26.1725,9.2195,5.3852,24.3516,19.8494,7.2111,4.1231,19.3132,-0.5,-0.1538,0,-0.2432,-0.1053,0.7,1.3333,0.3714,0.7619,-2.25,0.1667,2.1818,0.9474,-1.1667,0.4,2.875,0.8667,-1.5,0.25,2.5714,9
15.2315,15.1327,12.083,40.0125,19.4165,13.0384,9.2195,37.3631,26.6271,10.8167,6.3246,24.1661,24.7588,9.2195,5.831,20.8806,19.105,7.0711,4.1231,18.4391,-0.4286,0.1333,0.4545,0.025,-0.2105,0.6364,1.1667,0.2778,0.6818,-1.5,0.3333,2.2,0.9444,-0.8571,0.6,3.3333,1.0769,-1,0.25,4.5,9
15.2315,15.1327,9.8489,38,19.6469,11.6619,10,36.1386,25.807,10.2956,6.0828,26.9258,24.0832,10,5.3852,23.0868,18.3848,8.6023,5,20.2237,-0.4286,0.1333,0.4444,0,-0.2632,0.6,1.3333,0.2571,0.7143,-1.8,-0.1667,2.5,0.8889,-1.3333,0.4,3.1429,1,-1.4,0,6.6667,9
15.2643,15.1327,11.1803,38.0132,19.9249,11.6619,10,35.9026,24.6982,11.1803,6.0828,26,23.4307,10,6,23.7697,17.8045,9.434,5.099,20.3961,-0.6154,0.1333,0.5,-0.0263,-0.3158,0.6,1.3333,0.2286,0.619,-2,-0.1667,2.4,0.8333,-1.3333,0,3.8333,0.7857,-1.6,-0.2,5,9
15,13,10.2956,34.2345,18.6815,11.6619,8.6023,33.9559,24.4131,9.8489,6.0828,26,22.6716,10,6,23.5372,17.0294,8.0623,6.0828,19.2354,-0.75,0,0.5556,-0.1176,-0.2778,0.6,1.4,0.2424,0.7,-2.25,-0.1667,2.4,0.8824,-1.3333,0,4.6,0.8462,-1.75,-0.1667,6.3333,9
13.9284,11.1803,10,34.4819,9.4868,9,8.0623,26.3059,11.1803,14.4222,6,10.4403,10,13.8924,5.099,11.1803,10.0499,9.8489,6,8,-0.3846,-0.5,0,-0.303,-0.3333,0,-0.125,-0.1538,-0.1818,-1.5,0,-3.3333,0,-1.7143,0.2,-5.5,-0.1,-2.25,0,0,9
13.9284,11.1803,9.0554,33.8378,10.7703,9,7,26.3059,10.198,14.7648,6.0828,12.3693,9.0554,13.0384,5,12.3693,9.0554,9.4868,6.0828,9,-0.3846,-0.5,-0.1111,-0.3438,-0.4,0,0,-0.1538,-0.2,-1.8571,-0.1667,-4,0.1111,-1.5714,0,-4,-0.1111,-3,-0.1667,0,9
14.8661,12.083,9,35.4401,10.4403,8.0623,7,25.318,10.198,14.4222,7.2801,13,9,13.6015,5.099,12.6491,9.0554,8.9443,4.1231,8.0623,-0.3571,-0.4545,0,-0.2941,-0.3,-0.125,0,-0.16,-0.2,-1.5,-0.2857,-2.4,0,-1.375,-0.2,-3,-0.1111,-2,-0.25,8,9
13.9284,11.1803,8.0623,32.8938,10.4403,9,6.0828,25.318,10.4403,14.7648,6.0828,11.4018,9,13.4164,5.099,11.1803,8,8.544,5.099,9,-0.3846,-0.5,-0.125,-0.3548,-0.3,0,-0.1667,-0.16,-0.3,-1.8571,-0.1667,-3.6667,0,-2,0.2,-5.5,0,-2.6667,-0.2,0,9
13.9284,11.6619,9.0554,34.176,10.198,8.2462,8.0623,26.4764,11.1803,14.4222,6.3246,12.3693,9.0554,13.4164,6,11.4018,9.0554,8.0623,5.099,7,-0.3846,-0.6,-0.1111,-0.375,-0.2,-0.25,-0.125,-0.1923,-0.1818,-1.5,-0.3333,-4,-0.1111,-2,0,-3.6667,-0.1111,-1.75,-0.2,0,9
15.2315,11.6619,9.0554,35.4683,9.8489,8.0623,7.2801,25,9.4868,14.3178,6.3246,12.3693,8,13.4164,5,12.3693,7.2801,8.544,4.4721,8,-0.4286,-0.6,-0.1111,-0.3939,-0.4444,-0.125,-0.2857,-0.2917,-0.3333,-2.1667,-0.3333,-4,0,-2,0,-4,-0.2857,-2.6667,-0.5,0,9
14.7648,11.6619,9.0554,34.9285,10.7703,8,7.0711,25.4951,10.198,12.083,6.7082,12.0416,9.0554,12.083,5.099,11.0454,6.7082,7.2801,4,4,-0.5385,-0.6,-0.1111,-0.4375,-0.4,0,-0.1429,-0.2,-0.2,-2.2,-0.5,-12,-0.1111,-2.2,-0.2,-11,-0.5,-3.5,0,0,9
14.7648,11.6619,9.2195,35.3412,11.7047,8.0623,6.0828,25.7099,10.198,12.083,6.7082,12.0416,9.0554,11.1803,5.099,12.0416,7.0711,6.7082,4,5,-0.5385,-0.6,-0.2222,-0.4688,-0.3636,-0.125,-0.1667,-0.24,-0.2,-2.2,-0.5,-12,0.1111,-2,-0.2,-12,-0.1429,-2,0,0,9
17,11.4018,8.0623,35.7771,11.1803,6.3246,6.3246,23.7697,9.4868,14.7648,5.099,11.4018,7.2801,13.9284,4.1231,10.198,7.0711,9.4868,4,8,-0.5333,-0.7778,-0.125,-0.5,-0.5,-0.3333,-0.3333,-0.4091,-0.3333,-1.8571,-0.2,-3.6667,-0.2857,-2.6,0.25,-5,-0.1429,-3,0,0,9
16.6433,11.4018,9.2195,36.7151,10.7703,8.2462,6.3246,25.2982,10.198,14.3178,5.099,12.0416,9,13.9284,5.099,12.0416,8.0623,9.2195,4.4721,10.198,-0.6429,-0.7778,-0.2222,-0.5625,-0.4,-0.25,-0.3333,-0.3333,-0.2,-2.1667,-0.2,-12,0,-2.6,0.2,-12,-0.125,-4.5,-0.5,5,9
16.6433,12.0416,9.2195,37.2156,11.1803,6.0828,7.0711,24.0416,10.198,15.2315,5.3852,10.0499,8.2462,13,4.2426,11,9.0554,9.4868,4,10.198,-0.6429,-0.8889,-0.2222,-0.5938,-0.5,-0.1667,-0.1429,-0.3043,-0.2,-2.3333,0.4,-10,0.25,-2.4,1,0,0.1111,-3,0,5,9
14.4222,12.0416,9.2195,34.9857,10.7703,7.6158,6.3246,24.6982,9.4868,14.8661,4,11,9,13.9284,3.1623,12.0416,8.2462,10.0499,4.1231,9.4868,-0.6667,-0.8889,-0.2222,-0.6,-0.4,-0.4286,-0.3333,-0.3913,-0.3333,-2.8,0,0,0,-2.6,0.3333,12,-0.25,-10,-0.25,3,9
15,12.0416,8.0623,34.1321,10.2956,7.0711,6.7082,23.7697,9.0554,13.9284,5.099,13.0384,8.2462,12.6491,4.1231,13,8.0623,10.198,3.1623,10.4403,-0.75,-0.8889,-0.125,-0.6207,-0.5556,-0.1429,-0.5,-0.4091,-0.1111,-2.6,-0.2,-13,0.25,-3,0.25,0,-0.125,-5,-0.3333,3.3333,9
16.2788,10.8167,9.2195,35.5106,11.1803,8.0623,6.0828,25,9.2195,12.6491,4.1231,15.0333,9.4868,12.3693,4.1231,14.1421,8.0623,10.0499,4.1231,10.4403,-0.9167,-0.6667,-0.2222,-0.6333,-0.5,-0.125,-0.1667,-0.2917,0.2222,-3,-0.25,15,0.3333,-4,0.25,7,-0.125,-10,-0.25,3.3333,9
17.6918,11.3137,8.544,36.8782,11.1803,6.7082,6.7082,24.5967,9,13.3417,4.1231,14.1421,9.2195,11.1803,4,13.3417,8,9,4.1231,10.7703,-1.0833,-1,-0.375,-0.8571,-0.5,-0.5,-0.5,-0.5,0,-4.3333,-0.25,7,0.2222,-5.5,0,4.3333,0,0,-0.25,2.5,9
16.2788,11.3137,8.0623,35.3836,10.8167,6.7082,6.7082,24.1868,10.198,14.1421,5.3852,14.3178,9,13.0384,4,13.6015,8.0623,10.0499,4.1231,11.1803,-1.0909,-1,-0.5714,-0.9231,-0.6667,-0.5,-0.5,-0.5714,-0.2,-7,-0.4,4.6667,0,-13,0,3.25,-0.125,10,-0.25,2,9
18.0278,11.6619,9.434,38.4187,12.2066,7.8102,7.2111,26.8701,9.8995,15.0333,5.6569,12.1655,8.2462,13.0384,4.4721,13.3417,8.9443,11,5,10.7703,-1.5,-1.6667,-0.625,-1.25,-1.4286,-0.8333,-0.6667,-1,-1,-15,-1,6,-0.25,-13,-0.5,4.3333,-0.5,0,-0.75,2.5,9
17.2047,13.8924,8.4853,39.4081,11.6619,7.2111,6.4031,25,9.2195,14.0357,6.7082,13.6015,8.0623,14,5,14.5602,7.2801,10.0499,5,13,-1.4,-1.7143,-1,-1.3913,-1.6667,-1.5,-0.8,-1.3333,-1.1667,14,-2,3.25,-0.5714,0,-1.3333,3.5,-0.2857,10,-1.3333,2.4,9
17.4929,12.53,8.6023,38.0132,10.8167,6.4031,5.831,22.6274,7.8102,15,7.2801,17.4642,6.0828,14.0357,6.7082,19.4165,8.0623,11.0454,5.831,16.1555,-1.6667,-1.8333,-0.7143,-1.4091,-1.5,-0.8,-0.6,-1,-0.8333,0,-3.5,4.25,-0.1667,14,-2,4.75,-0.125,11,-1.6667,2.5,9
17.4929,13.0384,7.6158,37.0135,9.8995,5.831,5.099,20.2485,8.0623,15.0333,6.7082,20.3961,8.544,14.0357,5,21.3776,7.2801,11,3.6056,16.7631,-1.6667,-1.5714,-0.4286,-1.2609,-1,-0.6,-0.2,-0.6471,-0.125,-15,-2,5,0.375,-14,-1.3333,5.25,0.2857,0,-1.5,3.2,9
16.6433,12.0416,8.9443,36.7967,10,6.3246,6.3246,22.3607,10.0499,16.1245,4.4721,19.4165,11.1803,14.0357,3,19.9249,9.2195,10,3.1623,14.3178,-1.5556,-1.125,-0.5,-1.08,-0.75,-0.3333,-0.3333,-0.5,0.1,-8,-0.5,4.75,0.5,-14,0,3.1667,0.2222,0,-0.3333,2.1667,9
18.6011,11.3137,8.544,37.4833,9.8489,6.3246,7.0711,23.0868,11.1803,17.2627,4.1231,20.3961,11.6619,14.1421,4,20.3961,8.9443,9,3.1623,14.8661,-1.3636,-1,-0.375,-0.963,-0.4444,-0.3333,-0.1429,-0.3182,0.1818,-5.6667,-0.25,5,0.6,-7,0,5,0.5,0,-0.3333,2.8,9
16.9706,10.2956,8.2462,34.6699,11.4018,7,7,25.1794,11.6619,14.5602,5,20.025,12.0416,12.3693,4.1231,19.105,9.434,9,3.1623,15.8114,-1,-0.5556,-0.25,-0.6552,-0.2727,0,0,-0.12,0.6,-3.5,0,20,0.8889,-4,0.25,9.5,0.625,0,-0.3333,3,9
16.2788,10.2956,8.2462,34.1321,10.4403,8,7.0711,25.0799,11.4018,13.6015,5.099,21,12.8062,11.4018,4.1231,20.025,10,9.2195,3,15.2971,-0.9167,-0.5556,-0.25,-0.6207,-0.3,0,0.1429,-0.08,0.7778,-3.25,-0.2,0,1.25,-3.6667,0.25,20,0.75,-4.5,0,5,9
17.0294,9.434,8.2462,34.1321,10.7703,8,7.0711,25.1794,10.8167,14.5602,5,20,11.3137,12.3693,4.1231,19.0263,9.8489,9.0554,4.1231,14.5602,-0.8462,-0.625,-0.25,-0.6207,-0.4,0,0.1429,-0.12,0.6667,-3.5,0,0,1,-4,0.25,19,0.4444,-9,-0.25,3.5,9
13.6015,9.434,8.544,31.3847,11.4018,8.0623,6.0828,25.4951,9.8489,15.2315,4.1231,17.0294,11.4018,12.6491,5.3852,17,9.8489,9.2195,4,13.3417,-0.7273,-0.625,-0.375,-0.5926,-0.2727,-0.125,-0.1667,-0.2,0.4444,-2.3333,0.25,-17,0.7778,-3,0.4,0,0.4444,-4.5,0,4.3333,9
16.6433,10.2956,9.0554,35.3412,11.4018,7.0711,8,26.0768,10.7703,15.2315,5.099,17.0294,10.8167,12.6491,5.3852,16,9.4868,10.198,4,13.3417,-0.6429,-0.5556,-0.1111,-0.4688,-0.2727,0.1429,0,-0.0769,0.4,-2.3333,0.2,-17,0.6667,-3,0.4,0,0.3333,-5,0,4.3333,9
16.6433,11.1803,10,36.7696,10.198,8.2462,8,26,12.0416,16.1555,6,16,12.53,15.2315,5.3852,18,10.7703,11.4018,4,15.2971,-0.6429,-0.5,0,-0.4118,-0.2,0.25,0,0,0.0833,-2.5,0,0,0.5455,-2.3333,0.4,0,0.4,-3.6667,0,5,9
16.1245,11.6619,10.0499,36.4005,11.1803,7.0711,8,26.0192,11.0454,15.6525,6,15.1327,11.1803,14.3178,5.3852,16.0312,10.4403,11.7047,5,14.0357,-0.5714,-0.6,0.1,-0.3824,-0.1818,0.1429,0,-0.0385,0.0909,-2,0,-7.5,0.5,-2.1667,0.4,-16,0.3,-2.75,0,14,9
15.2315,12.083,10.0499,36.4005,11,9.2195,8,28.0713,12.3693,16.1245,6.0828,16.1245,14.3178,15.2643,6.3246,17.0294,13,11.1803,5,15.1327,-0.4286,-0.4545,0.1,-0.2857,0,0.2222,0,0.0714,0.25,-1.75,0.1667,-8,0.4615,-1.625,0.3333,-17,0.4167,-2,0,7.5,9
13.9284,10.7703,10.0499,33.9559,10,9.2195,7.6158,26.4764,13,14.4222,6,17.1172,13.8924,13.6015,6.0828,17.1172,12.53,10.2956,5,15.0333,-0.3846,-0.4,0.1,-0.2424,0,0.2222,0.4286,0.1923,0.4167,-1.5,0,-8.5,0.5833,-1.375,0.1667,-8.5,0.5455,-1.8,0,15,9
13.9284,10.4403,9.2195,32.5576,12.0416,9.4868,7.2801,28.2843,13.6015,12.8062,6.0828,15.0333,13.4164,13.0384,7.0711,16.1245,13.9284,10.2956,6,14.1421,-0.3846,-0.3,0.2222,-0.1875,-0.0833,0.3333,0.2857,0.1429,0.3077,-1.25,-0.1667,-15,0.5,-1.5714,0.1429,-8,0.3846,-1.8,0,7,9
13.6015,10.4403,9.2195,32.3883,11,8.544,8.2462,27.4591,12.3693,13.6015,7.0711,15.2971,13.8924,12.8062,7.0711,16.2788,13,9.8489,6.0828,15.1327,-0.3077,-0.3,0.2222,-0.1562,0,0.375,0.25,0.1852,0.25,-1.375,-0.1429,-5,0.5833,-1.25,0.1429,-5.3333,0.4167,-2.25,-0.1667,7.5,9
14.5602,9.2195,9.0554,32.3883,10,9.2195,7.0711,26.1725,11.0454,12.2066,7.2111,15.1327,13,12.8062,8,15.5242,13,8.9443,6.0828,14.1421,-0.2857,-0.2222,0.1111,-0.1562,0,0.2222,0.1429,0.1154,0.0909,-1.4286,-0.6667,-7.5,0.4167,-1.25,0,-3.75,0.4167,-2,-0.1667,7,9
13.4164,10.0499,9.0554,31.5753,15.8114,10.2956,8.544,34.5398,20.2485,13.0384,6.0828,23.3452,21.4009,12.0416,6,22.2036,18.6011,8.9443,6,19.6469,-0.5,-0.1,0.1111,-0.1935,0.3333,0.5556,0.375,0.4062,0.6471,-1.5714,-0.1667,5.75,0.7647,-1.125,0,7.3333,0.7333,-2,0,3.8,9
13.4164,10.198,10.198,32.5576,15.8114,8.9443,8.544,33.2415,19.4165,13.0384,6.0828,23.1948,22.0227,12.0416,7.0711,22.0907,18.0278,8.9443,6,18.6815,-0.5,-0.2,0.2,-0.1875,0.3333,0.5,0.375,0.3871,0.6875,-1.5714,-0.1667,7.6667,0.8235,-1.125,0.1429,11,0.6667,-2,0,3.6,9
13.4164,10.198,10.198,32.5576,12.1655,8.544,7.6158,28.1603,16.6433,13.0384,6.0828,21.0238,18.6011,12.8062,6,21.0238,16.6433,8.9443,6.0828,18.4391,-0.5,-0.2,0.2,-0.1875,0.1667,0.375,0.4286,0.2963,0.6429,-1.5714,-0.1667,21,0.7333,-1.25,0,21,0.6429,-2,-0.1667,4.5,9
13.4164,10.4403,9.2195,31.7805,13.6015,7.2801,3.6056,22.0227,17.8045,12.2066,5.099,22.0907,20,13.4536,6.0828,21.0238,16.6433,7.6158,5.099,18.0278,-0.5,-0.3,0.2222,-0.2258,0.3077,3.5,1.5,0.8235,0.7857,-1.4286,-0.2,11,0.75,-1.1111,0.1667,21,0.6429,-2.3333,-0.2,2.8333,9
13.8924,9.8489,10.0499,33.2415,12.0416,8.544,8.544,28.4429,13.8924,13.0384,5.099,19,16.4012,12.2066,6.0828,19,14.7648,8.9443,5,15.5242,-0.5833,-0.4444,-0.1,-0.3871,-0.0833,0.375,0.375,0.1786,0.5833,-1.5714,-0.2,0,0.7692,-1.4286,0.1667,0,0.5385,-2,0,3.75,9
16.1245,11.1803,10.0499,36.0555,12,8.544,7.6158,27.6586,15.2643,14.4222,6.3246,18.0278,16.6433,14.4222,6.3246,19,15.2643,10.2956,5,17.2627,-0.5714,-0.5,0.1,-0.3529,0,0.375,0.4286,0.2222,0.6154,-1.5,0.3333,-18,0.6429,-1.5,0.3333,0,0.6154,-1.8,0,5.6667,9
14.7648,9.8489,9.2195,33.6155,13.0384,8.2462,8.544,29.2746,13.4164,13.0384,5,17,15.8114,12.2066,7.0711,18.0278,13.4164,9.8489,6.0828,16.1245,-0.5385,-0.4444,-0.2222,-0.4194,-0.0769,0.25,0.375,0.1379,0.5,-1.5714,0,0,0.6923,-1.4286,0.1429,-18,0.5,-2.25,-0.1667,8,9
14.4222,10.2956,10.0499,34.0147,13.0384,8.544,8.544,29.4279,15.8114,13.8924,5,21.0238,17.8045,13.0384,6.0828,21.0238,14.7648,9.8489,5.099,17.4642,-0.6667,-0.5556,-0.1,-0.4516,-0.0769,0.375,0.375,0.1724,0.6923,-1.7143,0,21,0.7857,-1.5714,0.1667,21,0.5385,-2.25,-0.2,4.25,9
14.4222,10.8167,10.0499,34.4384,13,9.2195,8.0623,29.6142,15,13.4164,6.0828,22,17.6918,12.2066,5,22.0227,15.2643,9.8489,5.099,18.4391,-0.6667,-0.6667,-0.1,-0.4839,0,0.2222,0.5714,0.2069,0.75,-2,-0.1667,0,0.9231,-1.4286,0,22,0.6154,-2.25,-0.2,4.5,9
